Date,Close/Last,Open,High,Low,Volume
2020-02-21,9446.69043,9582.540039,9594.0,9406.379883,2743010000
2020-02-20,9627.830078,9696.660156,9714.230469,9513.230469,2735610000
2020-02-19,9718.730469,9683.94043,9736.570313,9676.070313,2462530000
2020-02-18,9629.799805,9567.280273,9647.719727,9567.280273,2273460000
2020-02-14,9623.580078,9613.879883,9634.75,9583.080078,2222240000
2020-02-13,9595.700195,9540.669922,9636.410156,9532.740234,2239270000
2020-02-12,9613.200195,9569.820313,9615.910156,9552.030273,2355000000
2020-02-11,9517.860352,9567.80957,9600.049805,9493.629883,2423670000
2020-02-10,9516.839844,9373.200195,9517.740234,9373.200195,2179310000
2020-02-07,9401.099609,9397.769531,9453.240234,9376.910156,2238670000
2020-02-06,9445.919922,9395.69043,9448.719727,9357.860352,2267300000
2020-02-05,9367.480469,9441.339844,9442.75,9311.879883,2462470000
2020-02-04,9334.05957,9256.94043,9352.959961,9224.860352,2445420000
2020-02-03,9126.230469,9033.519531,9148.5,9031.070313,2420510000
2020-01-31,8991.509766,9169.910156,9170.219727,8961.589844,2685840000
2020-01-30,9136.089844,9038.919922,9140.69043,9019.719727,2333500000
2020-01-29,9101.610352,9141.519531,9153.080078,9067.290039,2223480000
2020-01-28,9090.929688,9013.230469,9111.320313,8994.280273,2157830000
2020-01-27,8952.179688,8913.160156,9001.44043,8910.969727,2583330000
2020-01-24,9141.469727,9266.349609,9272.370117,9101.44043,2611710000
2020-01-23,9216.980469,9186.139648,9221.129883,9145.230469,2460050000
2020-01-22,9188.580078,9212.349609,9242.480469,9179.269531,2449390000
2020-01-21,9166.629883,9145.639648,9187.419922,9141.780273,2684540000
2020-01-17,9173.730469,9159.480469,9176.469727,9118.980469,2522670000
2020-01-16,9125.0,9088.080078,9126.070313,9066.30957,2301400000
2020-01-15,9035.669922,9039.30957,9078.870117,9008.950195,2435650000
2020-01-14,9033.419922,9068.019531,9080.160156,9020.919922,2542170000
2020-01-13,9070.650391,9007.94043,9071.530273,8991.349609,2530270000
2020-01-10,8966.639648,9021.879883,9024.870117,8951.830078,2378990000
2020-01-09,8989.629883,8990.040039,9004.549805,8938.530273,2534700000
2020-01-08,8912.370117,8845.450195,8953.549805,8834.94043,2464090000
2020-01-07,8846.450195,8857.139648,8872.469727,8821.679688,2352850000
2020-01-06,8848.519531,8713.889648,8849.980469,8713.889648,2788120000
2020-01-03,8793.900391,8755.169922,8843.650391,8755.169922,2567400000
2020-01-02,8872.219727,8802.219727,8873.629883,8786.900391,2848370000
2019-12-31,8733.070313,8681.330078,8735.429688,8674.379883,2182800000
2019-12-30,8709.730469,8766.389648,8768.299805,8671.919922,2042420000
2019-12-27,8770.980469,8805.860352,8811.099609,8749.860352,1832200000
2019-12-26,8778.30957,8717.950195,8778.330078,8716.030273,1634920000
2019-12-24,8699.509766,8705.299805,8708.219727,8684.120117,1014520000
2019-12-23,8696.009766,8703.05957,8710.900391,8690.150391,2025450000
2019-12-20,8678.490234,8666.570313,8687.660156,8656.480469,3825460000
2019-12-19,8641.290039,8592.679688,8642.740234,8592.679688,2415950000
2019-12-18,8580.620117,8587.200195,8608.099609,8578.55957,2727870000
2019-12-17,8575.700195,8586.330078,8592.450195,8564.150391,2374120000
2019-12-16,8570.330078,8544.269531,8584.780273,8542.419922,2346290000
2019-12-13,8487.709961,8461.419922,8517.519531,8441.889648,2186720000
2019-12-12,8466.889648,8391.919922,8493.110352,8380.089844,2388270000
2019-12-11,8402.610352,8371.650391,8408.080078,8361.370117,1937850000
2019-12-10,8354.290039,8364.549805,8392.889648,8339.370117,2053390000
2019-12-09,8362.740234,8388.75,8425.769531,8359.870117,2088520000
2019-12-06,8397.370117,8370.230469,8405.849609,8365.25,2053530000
2019-12-05,8308.400391,8321.19043,8321.19043,8272.830078,2123380000
2019-12-04,8296.530273,8291.860352,8316.459961,8285.879883,2150680000
2019-12-03,8254.740234,8201.629883,8258.400391,8167.359863,2308600000
2019-12-02,8309.259766,8409.870117,8409.870117,8274.610352,2225940000
2019-11-29,8403.679688,8422.019531,8435.959961,8402.129883,1099090000
2019-11-27,8444.709961,8407.230469,8445.610352,8399.629883,1744580000
2019-11-26,8385.75,8374.259766,8398.040039,8364.110352,2434570000
2019-11-25,8371.929688,8309.549805,8372.820313,8309.549805,2256070000
2019-11-22,8272.049805,8287.25,8292.110352,8229.490234,1877090000
2019-11-21,8265.620117,8273.950195,8282.330078,8242.219727,2056230000
2019-11-20,8283.75,8315.549805,8339.259766,8226.25,2596030000
2019-11-19,8338.740234,8357.429688,8357.799805,8308.280273,2075000000
2019-11-18,8328.480469,8303.219727,8340.410156,8274.679688,2047240000
2019-11-15,8315.519531,8303.839844,8315.900391,8284.200195,2188210000
2019-11-14,8257.830078,8238.849609,8264.94043,8212.589844,2106550000
2019-11-13,8259.80957,8235.679688,8274.610352,8233.379883,2173320000
2019-11-12,8263.790039,8249.620117,8293.179688,8238.330078,1987820000
2019-11-11,8241.910156,8212.370117,8245.889648,8202.360352,1715470000
2019-11-08,8255.889648,8208.370117,8256.290039,8186.310059,1974190000
2019-11-07,8219.650391,8237.679688,8271.820313,8198.910156,2393950000
2019-11-06,8196.030273,8204.339844,8204.339844,8157.359863,2332650000
2019-11-05,8210.179688,8225.349609,8229.089844,8191.049805,2316710000
2019-11-04,8210.660156,8218.929688,8228.330078,8197.320313,2149910000
2019-11-01,8161.169922,8121.950195,8161.97998,8111.72998,2057310000
2019-10-31,8083.830078,8100.620117,8110.439941,8041.649902,2258270000
2019-10-30,8083.109863,8056.899902,8096.330078,8017.919922,1928420000
2019-10-29,8047.509766,8101.549805,8108.609863,8045.640137,1834530000
2019-10-28,8110.669922,8071.390137,8119.72998,8070.899902,1956280000
2019-10-25,8029.220215,7926.600098,8033.290039,7926.600098,1894740000
2019-10-24,7966.720215,7956.22998,7969.660156,7912.720215,1882490000
2019-10-23,7889.470215,7858.47998,7890.209961,7845.089844,1805030000
2019-10-22,7874.620117,7968.25,7977.009766,7871.97998,1847200000
2019-10-21,7940.330078,7911.580078,7941.47998,7887.740234,1752860000
2019-10-18,7868.490234,7938.299805,7946.810059,7829.75,2012930000
2019-10-17,7942.140137,7976.640137,7981.140137,7914.939941,1861570000
2019-10-16,7920.209961,7911.990234,7941.759766,7898.310059,1886720000
2019-10-15,7942.850098,7867.959961,7960.140137,7863.649902,1836650000
2019-10-14,7842.330078,7834.740234,7865.669922,7827.160156,1419730000
2019-10-11,7843.879883,7835.930176,7904.049805,7831.109863,2176080000
2019-10-10,7740.359863,7688.419922,7772.680176,7682.609863,1778740000
2019-10-09,7690.529785,7678.660156,7717.939941,7655.47998,1553900000
2019-10-08,7604.27002,7671.379883,7707.169922,7603.759766,1933580000
2019-10-07,7725.129883,7725.680176,7784.790039,7712.680176,1739450000
2019-10-04,7754.100098,7677.330078,7759.359863,7670.919922,1736890000
2019-10-03,7638.390137,7557.189941,7640.419922,7463.569824,2141490000
2019-10-02,7550.790039,7627.589844,7631.339844,7513.689941,2495160000
2019-10-01,7684.140137,7782.819824,7821.720215,7675.419922,2243650000
2019-09-30,7749.450195,7705.970215,7761.839844,7693.490234,1805820000
2019-09-27,7681.580078,7786.029785,7790.799805,7626.819824,2037720000
2019-09-26,7771.990234,7794.279785,7798.120117,7718.689941,1832800000
2019-09-25,7803.540039,7706.5,7822.430176,7647.629883,2015270000
2019-09-24,7710.040039,7855.970215,7873.25,7684.799805,2302600000
2019-09-23,7818.609863,7815.22998,7842.97998,7790.290039,1780160000
2019-09-20,7823.549805,7901.459961,7920.529785,7794.27002,3359380000
2019-09-19,7901.790039,7904.390137,7950.209961,7888.310059,1792700000
2019-09-18,7888.560059,7877.580078,7891.169922,7791.580078,2034880000
2019-09-17,7888.790039,7849.879883,7891.209961,7840.990234,1850340000
2019-09-16,7852.410156,7833.72998,7868.740234,7831.759766,1869220000
2019-09-13,7892.950195,7903.72998,7923.410156,7879.589844,1976770000
2019-09-12,7917.339844,7931.959961,7975.330078,7907.330078,2159260000
2019-09-11,7887.580078,7820.709961,7888.339844,7812.069824,2310440000
2019-09-10,7814.740234,7793.279785,7817.580078,7743.609863,2362860000
2019-09-09,7832.399902,7876.399902,7877.410156,7795.859863,2172240000
2019-09-06,7852.540039,7868.870117,7874.990234,7835.890137,1876380000
2019-09-05,7862.540039,7803.450195,7879.970215,7803.450195,2096300000
2019-09-04,7719.25,7683.779785,7724.910156,7663.640137,1891300000
2019-09-03,7609.509766,7634.029785,7670.169922,7584.819824,1936210000
2019-08-30,7691.0,7743.22998,7747.080078,7642.899902,1665840000
2019-08-29,7702.310059,7678.689941,7723.939941,7654.310059,1700840000
2019-08-28,7587.899902,7536.700195,7598.149902,7500.220215,1656930000
2019-08-27,7566.029785,7630.459961,7640.680176,7531.959961,1912530000
2019-08-26,7575.02002,7540.689941,7577.77002,7506.169922,1688860000
2019-08-23,7464.990234,7658.47998,7722.430176,7442.930176,2207070000
2019-08-22,7707.430176,7750.97998,7764.790039,7649.279785,1777630000
2019-08-21,7733.220215,7731.75,7754.660156,7706.569824,1716370000
2019-08-20,7664.470215,7708.310059,7731.310059,7664.209961,1747580000
2019-08-19,7719.319824,7715.410156,7740.740234,7604.109863,1934980000
2019-08-16,7604.109863,7548.899902,7622.72998,7548.899902,1995130000
2019-08-15,7484.890137,7503.140137,7523.5,7429.359863,2182590000
2019-08-14,7490.129883,7594.640137,7621.700195,7480.580078,2522870000
2019-08-13,7728.149902,7553.430176,7778.339844,7553.330078,2346980000
2019-08-12,7561.680176,7597.189941,7623.439941,7528.950195,2056360000
2019-08-09,7646.27002,7684.560059,7709.509766,7591.140137,2214330000
2019-08-08,7724.830078,7608.029785,7726.459961,7576.819824,2415670000
2019-08-07,7551.899902,7436.140137,7569.899902,7386.390137,2453230000
2019-08-06,7521.319824,7492.02002,7541.740234,7432.310059,2201610000
2019-08-05,7415.689941,7510.02002,7528.899902,7356.27002,2636740000
2019-08-02,7692.799805,7740.910156,7755.089844,7645.180176,2252550000
2019-08-01,7801.149902,7866.600098,8000.939941,7769.02002,2792650000
2019-07-31,7848.779785,7972.759766,7979.200195,7774.930176,2667060000
2019-07-30,7952.470215,7927.560059,7983.109863,7923.450195,1884300000
2019-07-29,7989.080078,8010.049805,8010.049805,7939.97998,1874780000
2019-07-26,8016.950195,7992.129883,8027.180176,7986.720215,1954350000
2019-07-25,7929.870117,7979.140137,7983.959961,7921.209961,2023130000
2019-07-24,8010.609863,7928.779785,8010.830078,7926.990234,1947550000
2019-07-23,7954.560059,7946.049805,7955.089844,7895.049805,1832220000
2019-07-22,7905.120117,7862.379883,7918.470215,7862.27002,1845770000
2019-07-19,7834.899902,7944.859863,7950.220215,7832.390137,1878730000
2019-07-18,7904.129883,7850.120117,7912.330078,7827.490234,2016310000
2019-07-17,7888.759766,7927.910156,7941.100098,7887.97998,1846960000
2019-07-16,7927.080078,7958.439941,7965.759766,7904.950195,1933960000
2019-07-15,7966.930176,7961.069824,7969.790039,7940.450195,1783980000
2019-07-12,7943.240234,7908.580078,7944.080078,7900.390137,1824870000
2019-07-11,7896.779785,7918.649902,7934.600098,7873.160156,1966970000
2019-07-10,7903.399902,7869.72998,7923.930176,7858.680176,2060510000
2019-07-09,7826.859863,7748.290039,7833.930176,7748.22998,1866770000
2019-07-08,7785.790039,7790.459961,7841.299805,7756.109863,43360000
2019-07-05,7841.299805,7806.069824,7854.709961,7774.589844,36710000
2019-07-03,7857.689941,7819.060059,7857.689941,7811.290039,1548190000
2019-07-02,7799.819824,7763.029785,7800.470215,7746.009766,1946320000
2019-07-01,7768.140137,7816.560059,7820.810059,7735.669922,2208900000
2019-06-28,7671.080078,7674.52002,7682.259766,7639.450195,4078990000
2019-06-27,7657.049805,7656.680176,7672.97998,7636.720215,2023120000
2019-06-26,7627.049805,7642.919922,7688.640137,7616.910156,2104750000
2019-06-25,7591.540039,7720.910156,7723.040039,7584.169922,2127310000
2019-06-24,7723.02002,7737.0,7746.680176,7720.779785,2070370000
2019-06-21,7728.779785,7719.419922,7772.529785,7708.25,2894340000
2019-06-20,7738.049805,7770.169922,7770.609863,7681.430176,2053530000
2019-06-19,7667.740234,7652.52002,7681.560059,7606.279785,2014080000
2019-06-18,7635.399902,7606.609863,7689.080078,7595.589844,2244920000
2019-06-17,7526.52002,7500.279785,7546.990234,7492.169922,1935290000
2019-06-14,7479.109863,7476.470215,7500.740234,7454.870117,1804340000
2019-06-13,7510.680176,7500.850098,7530.910156,7487.089844,1838930000
2019-06-12,7472.290039,7493.549805,7507.52002,7459.200195,1952790000
2019-06-11,7513.850098,7584.75,7595.569824,7489.990234,2114680000
2019-06-10,7501.930176,7472.600098,7573.0,7468.169922,2039370000
2019-06-07,7417.290039,7315.330078,7445.990234,7309.009766,2066020000
2019-06-06,7275.930176,7229.859863,7293.220215,7201.589844,2070940000
2019-06-05,7220.899902,7230.810059,7235.22998,7146.430176,2115570000
2019-06-04,7166.75,7056.180176,7169.790039,7023.089844,2369150000
2019-06-03,6978.02002,7110.339844,7126.430176,6936.680176,2576920000
2019-05-31,7127.959961,7148.709961,7183.22998,7125.970215,2236940000
2019-05-30,7245.399902,7234.830078,7262.77002,7204.419922,1872000000
2019-05-29,7216.859863,7222.549805,7254.200195,7176.669922,2278790000
2019-05-28,7278.379883,7321.27002,7362.290039,7274.700195,2352670000
2019-05-24,7300.959961,7353.970215,7371.299805,7294.100098,1682920000
2019-05-23,7307.930176,7331.669922,7337.470215,7261.459961,2243420000
2019-05-22,7420.660156,7413.839844,7458.109863,7410.709961,1881830000
2019-05-21,7451.02002,7442.310059,7472.709961,7417.069824,1993210000
2019-05-20,7376.700195,7391.72998,7424.589844,7351.919922,2122410000
2019-05-17,7503.680176,7513.149902,7605.669922,7496.919922,2134120000
2019-05-16,7580.140137,7509.910156,7627.029785,7502.759766,2163120000
2019-05-15,7503.25,7354.819824,7524.220215,7353.899902,2001530000
2019-05-14,7401.879883,7366.640137,7449.029785,7337.939941,2084850000
2019-05-13,7324.129883,7385.549805,7433.919922,7303.640137,2478860000
2019-05-10,7586.529785,7556.040039,7623.009766,7426.75,2387720000
2019-05-09,7582.75,7525.810059,7605.029785,7472.709961,2520770000
2019-05-08,7617.549805,7623.319824,7678.819824,7593.75,2175100000
2019-05-07,7640.149902,7713.490234,7743.060059,7572.609863,2372660000
2019-05-06,7794.089844,7662.919922,7804.540039,7662.919922,1966120000
2019-05-03,7845.72998,7784.290039,7847.52002,7772.439941,2046040000
2019-05-02,7724.060059,7751.640137,7791.509766,7672.540039,2158600000
2019-05-01,7751.850098,7828.140137,7851.029785,7749.740234,2247420000
2019-04-30,7781.459961,7769.299805,7792.319824,7726.069824,2115770000
2019-04-29,7839.040039,7825.640137,7851.850098,7812.970215,1761110000
2019-04-26,7826.680176,7791.149902,7826.890137,7742.600098,1971270000
2019-04-25,7816.919922,7850.709961,7851.970215,7778.22998,2063270000
2019-04-24,7784.410156,7813.02002,7827.049805,7783.589844,2022490000
2019-04-23,7810.709961,7724.169922,7819.339844,7719.089844,2075070000
2019-04-22,7713.490234,7658.370117,7715.330078,7653.890137,1776060000
2019-04-18,7689.720215,7688.930176,7694.180176,7647.399902,2089360000
2019-04-17,7680.720215,7705.319824,7715.069824,7659.850098,2290690000
2019-04-16,7654.72998,7651.189941,7670.399902,7631.640137,2095330000
2019-04-15,7629.120117,7630.600098,7636.799805,7578.540039,1816920000
2019-04-12,7628.149902,7624.149902,7630.52002,7596.560059,1955290000
2019-04-11,7594.890137,7621.399902,7621.399902,7580.709961,1956840000
2019-04-10,7611.490234,7581.390137,7613.410156,7573.279785,1998280000
2019-04-09,7568.490234,7571.879883,7596.75,7555.620117,2067570000
2019-04-08,7599.740234,7565.060059,7602.080078,7536.419922,2069190000
2019-04-05,7578.839844,7564.27002,7581.899902,7554.910156,2148730000
2019-04-04,7540.569824,7542.160156,7571.129883,7496.299805,2094200000
2019-04-03,7544.970215,7538.169922,7589.689941,7520.399902,2487210000
2019-04-02,7499.640137,7473.509766,7507.049805,7461.509766,2110100000
2019-04-01,7478.419922,7450.810059,7481.839844,7422.439941,2198050000
2019-03-29,7378.77002,7377.77002,7381.689941,7333.169922,2233470000
2019-03-28,7320.470215,7325.060059,7346.040039,7277.689941,1902060000
2019-03-27,7308.189941,7364.470215,7376.990234,7252.060059,2221650000
2019-03-26,7351.149902,7378.22998,7417.259766,7314.379883,2068900000
2019-03-25,7316.959961,7299.930176,7342.509766,7265.279785,2130230000
2019-03-22,7326.060059,7458.439941,7482.350098,7323.52002,2490730000
2019-03-21,7493.27002,7356.939941,7505.410156,7356.939941,2483580000
2019-03-20,7380.75,7348.990234,7422.75,7318.419922,2424400000
2019-03-19,7349.279785,7357.580078,7390.290039,7321.930176,2433160000
2019-03-18,7326.279785,7311.629883,7348.689941,7293.850098,2274490000
2019-03-15,7306.990234,7274.140137,7331.299805,7265.629883,3447190000
2019-03-14,7243.009766,7257.310059,7267.939941,7240.959961,2176510000
2019-03-13,7256.97998,7231.049805,7292.859863,7229.879883,2366350000
2019-03-12,7201.279785,7176.22998,7219.410156,7166.950195,2161400000
2019-03-11,7164.02002,7050.049805,7166.930176,7049.560059,2216950000
2019-03-08,7015.689941,6940.899902,7018.919922,6940.720215,2245430000
2019-03-07,7026.879883,7089.629883,7097.910156,7001.810059,2440840000
2019-03-06,7112.470215,7156.240234,7162.240234,7104.549805,2242810000
2019-03-05,7156.790039,7156.660156,7178.299805,7120.689941,2142610000
2019-03-04,7150.830078,7193.879883,7205.939941,7073.399902,2569590000
2019-03-01,7151.569824,7152.080078,7159.959961,7101.069824,2463190000
2019-02-28,7097.529785,7093.200195,7125.919922,7081.919922,2647080000
2019-02-27,7117.0,7095.75,7125.779785,7045.410156,2423360000
2019-02-26,7123.220215,7098.970215,7144.649902,7087.140137,2257710000
2019-02-25,7115.430176,7144.339844,7161.72998,7111.779785,2363140000
2019-02-22,7090.629883,7055.200195,7094.290039,7050.009766,2417680000
2019-02-21,7035.160156,7047.080078,7063.069824,7001.799805,2119080000
2019-02-20,7062.339844,7070.240234,7096.149902,7027.370117,2181760000
2019-02-19,7066.609863,7033.370117,7089.100098,7032.779785,2120790000
2019-02-15,7055.180176,7066.379883,7073.990234,7022.299805,2257750000
2019-02-14,7022.419922,6986.509766,7047.879883,6969.689941,2103370000
2019-02-13,7015.879883,7038.319824,7062.580078,7009.72998,2093800000
2019-02-12,7014.669922,6960.549805,7021.759766,6948.330078,2124330000
2019-02-11,6909.180176,6941.259766,6958.330078,6893.799805,1897800000
2019-02-08,6913.129883,6843.330078,6914.560059,6836.700195,2086260000
2019-02-07,6904.97998,6934.330078,6954.77002,6854.350098,2295080000
2019-02-06,6997.620117,7023.890137,7034.939941,6969.830078,2167130000
2019-02-05,7023.52002,6969.370117,7029.77002,6967.939941,2265520000
2019-02-04,6959.959961,6876.560059,6960.970215,6872.600098,2099470000
2019-02-01,6875.52002,6872.72998,6921.950195,6857.310059,2383430000
2019-01-31,6906.839844,6840.930176,6936.339844,6837.919922,2918710000
2019-01-30,6807.910156,6708.560059,6826.919922,6688.330078,2544050000
2019-01-29,6632.790039,6695.709961,6701.470215,6613.419922,2089690000
2019-01-28,6697.089844,6691.839844,6697.529785,6644.310059,2435480000
2019-01-25,6787.370117,6755.669922,6800.970215,6733.319824,2440840000
2019-01-24,6702.549805,6680.339844,6710.72998,6656.52002,2400290000
2019-01-23,6658.759766,6689.080078,6712.859863,6584.5,2274420000
2019-01-22,6646.810059,6736.649902,6738.569824,6603.560059,2380950000
2019-01-18,6784.609863,6771.52002,6816.22998,6727.939941,2451240000
2019-01-17,6718.450195,6646.189941,6747.279785,6637.100098,2128840000
2019-01-16,6668.560059,6677.379883,6720.410156,6665.049805,2149580000
2019-01-15,6669.640137,6571.149902,6674.529785,6567.319824,2038090000
2019-01-14,6541.040039,6536.370117,6566.870117,6512.640137,1942210000
2019-01-11,6601.399902,6579.890137,6604.560059,6562.040039,2066500000
2019-01-10,6620.939941,6551.049805,6625.109863,6517.540039,2179080000
2019-01-09,6600.689941,6576.540039,6631.060059,6549.439941,2422590000
2019-01-08,6551.850098,6555.910156,6574.72998,6457.0,2378290000
2019-01-07,6488.25,6434.549805,6521.439941,6412.97998,2507550000
2019-01-04,6422.669922,6250.049805,6445.200195,6234.589844,2579550000
2019-01-03,6147.129883,6274.759766,6292.680176,6139.399902,2607290000
2019-01-02,6360.870117,6198.680176,6394.740234,6198.680176,2261800000
2018-12-31,6329.970215,6354.850098,6365.390137,6273.939941,2098560000
2018-12-28,6285.27002,6326.620117,6388.359863,6233.689941,2199090000
2018-12-27,6288.299805,6168.600098,6291.990234,6043.450195,2415870000
2018-12-26,6262.77002,5969.080078,6263.819824,5921.859863,2557940000
2018-12-24,5899.350098,5994.080078,6075.169922,5895.120117,1647270000
2018-12-21,6046.560059,6293.049805,6308.310059,6013.97998,4534120000
2018-12-20,6243.189941,6312.720215,6380.970215,6161.850098,3258090000
2018-12-19,6342.970215,6480.310059,6575.390137,6284.720215,2899950000
2018-12-18,6491.52002,6503.120117,6551.040039,6434.600098,2585400000
2018-12-17,6448.390137,6571.0,6621.629883,6399.549805,2665240000
2018-12-14,6594.959961,6679.910156,6710.410156,6585.310059,2200510000
2018-12-13,6767.970215,6805.700195,6833.779785,6724.040039,2143520000
2018-12-12,6763.959961,6800.549805,6867.660156,6761.779785,2412300000
2018-12-11,6704.240234,6782.410156,6788.470215,6650.830078,2246060000
2018-12-10,6682.740234,6603.359863,6710.390137,6534.330078,2367560000
2018-12-07,6613.279785,6806.629883,6849.379883,6594.540039,2475160000
2018-12-06,6838.850098,6652.129883,6840.5,6630.819824,2833870000
2018-12-04,6795.209961,7026.810059,7045.680176,6785.850098,2625810000
2018-12-03,7062.129883,7106.839844,7107.0,7013.200195,2621020000
2018-11-30,6949.009766,6902.240234,6951.129883,6872.290039,2542820000
2018-11-29,6892.399902,6890.839844,6938.02002,6839.450195,1983460000
2018-11-28,6913.330078,6756.129883,6914.790039,6713.290039,2390260000
2018-11-27,6701.040039,6639.390137,6715.410156,6609.080078,2067360000
2018-11-26,6678.339844,6616.790039,6679.910156,6590.890137,2011180000
2018-11-23,6527.350098,6525.02002,6591.560059,6524.549805,958950000
2018-11-21,6575.660156,6608.120117,6639.370117,6566.310059,1858050000
2018-11-20,6526.959961,6475.680176,6614.009766,6442.359863,2664950000
2018-11-19,6642.919922,6832.25,6841.439941,6623.370117,2354020000
2018-11-16,6867.02002,6823.029785,6898.129883,6797.430176,2438260000
2018-11-15,6890.450195,6750.629883,6908.830078,6702.419922,2508720000
2018-11-14,6769.870117,6896.200195,6916.100098,6736.180176,2540220000
2018-11-13,6830.910156,6858.589844,6951.439941,6811.680176,2343940000
2018-11-12,6829.100098,6990.370117,6998.799805,6819.379883,2289070000
2018-11-09,7039.149902,7095.450195,7104.390137,6982.890137,2418490000
2018-11-08,7158.589844,7176.189941,7192.319824,7125.140137,2462430000
2018-11-07,7203.129883,7068.5,7205.959961,7057.709961,2677530000
2018-11-06,6988.850098,6939.129883,7024.779785,6928.0,2285680000
2018-11-05,6937.089844,6946.149902,6952.930176,6859.799805,2166470000
2018-11-02,6965.290039,7042.299805,7085.27002,6909.069824,2889910000
2018-11-01,7069.169922,6980.790039,7071.839844,6932.209961,2708880000
2018-10-31,6967.100098,6933.109863,7030.509766,6924.089844,2899730000
2018-10-30,6810.120117,6673.839844,6816.27002,6652.529785,2681310000
2018-10-29,6713.899902,6954.689941,6973.189941,6574.75,2689550000
2018-10-26,6852.399902,6804.689941,6976.939941,6743.779785,2964780000
2018-10-25,7016.390137,6891.27002,7063.919922,6866.75,2741810000
2018-10-24,6789.149902,7101.850098,7117.339844,6777.470215,2930550000
2018-10-23,7118.669922,7002.689941,7149.129883,6933.560059,2735820000
2018-10-22,7141.209961,7146.029785,7193.720215,7088.899902,2282400000
2018-10-19,7107.22998,7169.450195,7227.959961,7080.740234,2532220000
2018-10-18,7116.089844,7250.919922,7251.540039,7081.890137,2545950000
2018-10-17,7278.629883,7310.0,7311.850098,7205.759766,2364720000
2018-10-16,7276.430176,7141.669922,7291.259766,7133.290039,2623300000
2018-10-15,7068.669922,7129.310059,7144.160156,7047.470215,2148850000
2018-10-12,7157.209961,7150.209961,7179.040039,7019.890137,2650290000
2018-10-11,6964.029785,7013.47998,7120.100098,6892.890137,3129290000
2018-10-10,7044.5,7319.810059,7329.240234,7042.060059,3077330000
2018-10-09,7371.620117,7352.439941,7430.359863,7339.859863,2459040000
2018-10-08,7352.819824,7356.540039,7415.540039,7267.02002,2239640000
2018-10-05,7399.009766,7482.040039,7510.450195,7327.439941,2672900000
2018-10-04,7490.0,7603.009766,7608.240234,7436.259766,3274550000
2018-10-03,7637.430176,7663.089844,7676.899902,7625.600098,3047330000
2018-10-02,7628.279785,7632.370117,7685.359863,7610.25,2391370000
