Date, Close/Last, Volume, Open, High, Low
2020-04-20,0.1827, N/A,0.19301,0.18511,0.1814
2020-04-19,0.19326, N/A,0.19508,0.19414,0.18846
2020-04-18,0.19566, N/A,0.19068,0.19612,0.19344
2020-04-17,0.19049, N/A,0.18958,0.19151,0.18866
2020-04-16,0.1896, N/A,0.1784,0.19144,0.18846
2020-04-15,0.17833, N/A,0.18769,0.18058,0.17432
2020-04-14,0.18762, N/A,0.18772,0.18764,0.18462
2020-04-13,0.18759, N/A,0.18205,0.18849,0.1865
2020-04-12,0.1823, N/A,0.18703,0.18941,0.18089
2020-04-11,0.18727, N/A,0.19063,0.18954,0.18706
2020-04-10,0.19066, N/A,0.19555,0.19107,0.18743
2020-04-09,0.19581, N/A,0.19877,0.19873,0.19581
2020-04-08,0.19883, N/A,0.19888,0.20229,0.19839
2020-04-07,0.19965, N/A,0.19856,0.20039,0.19163
2020-04-06,0.19783, N/A,0.18104,0.20459,0.19553
2020-04-05,0.1807, N/A,0.1805,0.1812,0.17931
2020-04-04,0.18062, N/A,0.17904,0.18201,0.18048
2020-04-03,0.17881, N/A,0.17868,0.17993,0.17785
2020-04-02,0.17871, N/A,0.17521,0.17988,0.17784
2020-04-01,0.17486, N/A,0.17401,0.17648,0.1742
2020-03-31,0.17383, N/A,0.17214,0.1743,0.17181
2020-03-30,0.17243, N/A,0.16662,0.17338,0.17105
2020-03-29,0.1666, N/A,0.17448,0.16775,0.16256
2020-03-28,0.17472, N/A,0.16825,0.17651,0.17061
2020-03-27,0.16839, N/A,0.17674,0.17403,0.1667
2020-03-26,0.17584, N/A,0.16181,0.17927,0.17347
2020-03-25,0.1616, N/A,0.16036,0.16296,0.16035
2020-03-24,0.16055, N/A,0.15826,0.16356,0.15998
2020-03-23,0.15859, N/A,0.15145,0.16134,0.15822
2020-03-22,0.1518, N/A,0.15925,0.15233,0.14544
2020-03-21,0.16092, N/A,0.15888,0.161,0.15656
2020-03-20,0.15831, N/A,0.16169,0.16098,0.15449
2020-03-19,0.15901, N/A,0.14526,0.1666,0.15779
2020-03-18,0.14595, N/A,0.14765,0.14856,0.14445
2020-03-17,0.14856, N/A,0.14672,0.14863,0.14627
2020-03-16,0.14673, N/A,0.15282,0.15061,0.13994
2020-03-15,0.15046, N/A,0.14621,0.15314,0.14912
2020-03-14,0.14609, N/A,0.15792,0.14729,0.14479
2020-03-13,0.15815, N/A,0.12898,0.15974,0.15397
2020-03-12,0.13956, N/A,0.20024,0.15093,0.1057
2020-03-11,0.19859, N/A,0.21145,0.20973,0.19857
2020-03-10,0.21256, N/A,0.20733,0.2137,0.21116
2020-03-09,0.20849, N/A,0.20728,0.21002,0.207
2020-03-08,0.20688, N/A,0.23027,0.21048,0.20323
2020-03-07,0.23228, N/A,0.24392,0.23622,0.23021
2020-03-06,0.24303, N/A,0.23972,0.24489,0.24265
2020-03-05,0.23931, N/A,0.23557,0.24138,0.23825
2020-03-04,0.23311, N/A,0.23489,0.23816,0.23215
2020-03-03,0.23593, N/A,0.23866,0.23625,0.23281
2020-03-02,0.23706, N/A,0.22854,0.2396,0.2355
2020-03-01,0.22967, N/A,0.23339,0.22986,0.22605
2020-02-29,0.23299, N/A,0.24021,0.23564,0.229
2020-02-28,0.24023, N/A,0.23975,0.2403,0.23594
2020-02-27,0.24066, N/A,0.23037,0.24375,0.23812
2020-02-26,0.22987, N/A,0.24177,0.2306,0.22391
2020-02-25,0.24301, N/A,0.2678,0.25495,0.23564
2020-02-24,0.26791, N/A,0.27384,0.27056,0.26712
2020-02-23,0.27338, N/A,0.27908,0.28411,0.27241
2020-02-22,0.27875, N/A,0.27223,0.28081,0.27484
