Date, Close/Last, Volume, Open, High, Low
2020-04-20,0.03587, N/A,0.03684,0.03676,0.0353
2020-04-19,0.0367, N/A,0.03796,0.03761,0.03655
2020-04-18,0.03815, N/A,0.03777,0.03862,0.03661
2020-04-17,0.0375, N/A,0.0374,0.03891,0.03597
2020-04-16,0.0375, N/A,0.03583,0.03889,0.03606
2020-04-15,0.03586, N/A,0.03909,0.03833,0.03527
2020-04-14,0.03683, N/A,0.03708,0.03969,0.03641
2020-04-13,0.03705, N/A,0.03638,0.03745,0.03661
2020-04-12,0.03631, N/A,0.03652,0.03693,0.03538
2020-04-11,0.03654, N/A,0.03723,0.03724,0.03558
2020-04-10,0.03701, N/A,0.0391,0.03763,0.03649
2020-04-09,0.03842, N/A,0.03944,0.03942,0.0384
2020-04-08,0.03912, N/A,0.03887,0.03982,0.0388
2020-04-07,0.03944, N/A,0.0398,0.04013,0.03835
2020-04-06,0.03987, N/A,0.03695,0.04515,0.03712
2020-04-05,0.03686, N/A,0.03735,0.03904,0.03654
2020-04-04,0.03714, N/A,0.03681,0.04381,0.03644
2020-04-03,0.03689, N/A,0.03674,0.04442,0.03636
2020-04-02,0.03679, N/A,0.03688,0.03727,0.03611
2020-04-01,0.03666, N/A,0.03609,0.03743,0.03556
2020-03-31,0.03605, N/A,0.03716,0.0368,0.03564
2020-03-30,0.03735, N/A,0.03624,0.03821,0.03658
2020-03-29,0.03644, N/A,0.03678,0.03725,0.035
2020-03-28,0.03707, N/A,0.03691,0.04567,0.03632
2020-03-27,0.03593, N/A,0.03997,0.03954,0.0355
2020-03-26,0.04012, N/A,0.03835,0.04027,0.03819
2020-03-25,0.03831, N/A,0.0385,0.03915,0.0373
2020-03-24,0.03877, N/A,0.0388,0.04107,0.03725
2020-03-23,0.03896, N/A,0.03817,0.04047,0.0354
2020-03-22,0.03779, N/A,0.03965,0.0395,0.03531
2020-03-21,0.03949, N/A,0.04213,0.03991,0.03782
2020-03-20,0.04057, N/A,0.03848,0.04238,0.03594
2020-03-19,0.03847, N/A,0.03505,0.04273,0.03579
2020-03-18,0.03521, N/A,0.03478,0.03578,0.02544
2020-03-17,0.03471, N/A,0.03397,0.03547,0.03389
2020-03-16,0.03331, N/A,0.03404,0.03483,0.03102
2020-03-15,0.03385, N/A,0.03303,0.03848,0.03251
2020-03-14,0.03326, N/A,0.03553,0.03504,0.03061
2020-03-13,0.03551, N/A,0.03397,0.03595,0.03086
2020-03-12,0.0321, N/A,0.04125,0.03812,0.02442
2020-03-11,0.04111, N/A,0.04487,0.04442,0.04073
2020-03-10,0.04492, N/A,0.04495,0.04565,0.04418
2020-03-09,0.04438, N/A,0.04536,0.0454,0.04354
2020-03-08,0.04459, N/A,0.0516,0.05461,0.04425
2020-03-07,0.05165, N/A,0.0542,0.05634,0.05063
2020-03-06,0.05423, N/A,0.05356,0.05749,0.05368
2020-03-05,0.05355, N/A,0.05245,0.05413,0.05296
2020-03-04,0.05355, N/A,0.05331,0.05492,0.05128
2020-03-03,0.0538, N/A,0.05389,0.05463,0.05331
2020-03-02,0.05375, N/A,0.0503,0.05432,0.05212
2020-03-01,0.05017, N/A,0.0486,0.05073,0.04826
2020-02-29,0.04836, N/A,0.05052,0.04958,0.04781
2020-02-28,0.05041, N/A,0.05152,0.05151,0.04868
2020-02-27,0.05202, N/A,0.04623,0.05314,0.04924
2020-02-26,0.04664, N/A,0.05236,0.05369,0.04299
2020-02-25,0.04848, N/A,0.05484,0.05623,0.03235
2020-02-24,0.05387, N/A,0.05979,0.05703,0.05177
2020-02-23,0.05981, N/A,0.0598,0.06427,0.05771
2020-02-22,0.06058, N/A,0.06011,0.06241,0.05595
2020-02-21,0.05996, N/A,0.06054,0.06516,0.05691
2020-02-20,0.06094, N/A,0.05918,0.0622,0.05554
2020-02-19,0.05892, N/A,0.06388,0.06068,0.05617
2020-02-18,0.0634, N/A,0.06471,0.06575,0.05135
2020-02-17,0.06215, N/A,0.06684,0.06822,0.05671
2020-02-16,0.05999, N/A,0.07016,0.06822,0.05684
2020-02-15,0.0703, N/A,0.07488,0.07082,0.06712
2020-02-14,0.07453, N/A,0.07134,0.07541,0.07113
2020-02-13,0.07122, N/A,0.06931,0.07536,0.06709
2020-02-12,0.06975, N/A,0.07479,0.07438,0.06864
2020-02-11,0.07554, N/A,0.0629,0.07771,0.07419
2020-02-10,0.06273, N/A,0.06543,0.06554,0.06156
2020-02-09,0.06468, N/A,0.06196,0.0683,0.06383
2020-02-08,0.06119, N/A,0.05692,0.06211,0.05756
2020-02-07,0.05654, N/A,0.06047,0.05989,0.05521
2020-02-06,0.06035, N/A,0.06357,0.06317,0.05866
2020-02-05,0.0625, N/A,0.0486,0.06427,0.05697
2020-02-04,0.04837, N/A,0.04842,0.04892,0.04325
2020-02-03,0.04835, N/A,0.04845,0.05025,0.04693
2020-02-02,0.04833, N/A,0.04792,0.04955,0.04676
2020-02-01,0.04748, N/A,0.04553,0.05058,0.04611
2020-01-31,0.04437, N/A,0.04143,0.04856,0.04217
2020-01-30,0.04107, N/A,0.04034,0.04353,0.03895
